type;start_date;zipcode;visitation_sum;year
outdoor;2020-06-01;77089;128021;2020
outdoor;2020-06-01;77090;1389971;2020
outdoor;2020-06-01;77091;9863;2020
outdoor;2020-06-01;77092;54770;2020
outdoor;2020-06-01;77093;625896;2020
outdoor;2020-06-01;77094;1258913;2020
outdoor;2020-06-01;77095;1913300;2020
outdoor;2020-06-01;77096;12056;2020
outdoor;2020-06-01;77098;11100;2020
outdoor;2020-06-01;77099;6061;2020
outdoor;2020-07-01;77002;689269;2020
outdoor;2020-07-01;77003;37032;2020
outdoor;2020-07-01;77004;8510777;2020
outdoor;2020-07-01;77005;1306761;2020
outdoor;2020-07-01;77006;6681432;2020
outdoor;2020-07-01;77007;478654457;2020
outdoor;2020-07-01;77008;27936875;2020
outdoor;2020-07-01;77009;36522569;2020
outdoor;2020-07-01;77010;0;2020
outdoor;2020-07-01;77011;116290;2020
outdoor;2020-07-01;77012;52415;2020
outdoor;2020-07-01;77013;735634;2020
outdoor;2020-07-01;77014;0;2020
outdoor;2020-07-01;77015;20283;2020
outdoor;2020-07-01;77016;866053;2020
outdoor;2020-07-01;77017;35930;2020
outdoor;2020-07-01;77018;27908578;2020
outdoor;2020-07-01;77019;9485459;2020
outdoor;2020-07-01;77020;54083;2020
outdoor;2020-07-01;77021;7039139;2020
outdoor;2020-07-01;77022;8871;2020
outdoor;2020-07-01;77023;740295;2020
outdoor;2020-07-01;77024;650211;2020
outdoor;2020-07-01;77025;8660001;2020
outdoor;2020-07-01;77026;9579;2020
outdoor;2020-07-01;77027;25575;2020
outdoor;2020-07-01;77028;481496;2020
outdoor;2020-07-01;77029;8644;2020
outdoor;2020-07-01;77030;959765;2020
outdoor;2020-07-01;77031;419;2020
outdoor;2020-07-01;77032;3345;2020
outdoor;2020-07-01;77033;12713;2020
outdoor;2020-07-01;77034;666181;2020
outdoor;2020-07-01;77035;2054728;2020
outdoor;2020-07-01;77036;87056888;2020
outdoor;2020-07-01;77037;2600;2020
outdoor;2020-07-01;77038;1770190;2020
outdoor;2020-07-01;77039;41952;2020
outdoor;2020-07-01;77040;223637;2020
outdoor;2020-07-01;77041;68188;2020
outdoor;2020-07-01;77042;19432816;2020
outdoor;2020-07-01;77043;387450;2020
outdoor;2020-07-01;77044;492151;2020
outdoor;2020-07-01;77045;86119;2020
outdoor;2020-07-01;77046;0;2020
outdoor;2020-07-01;77047;2229;2020
outdoor;2020-07-01;77048;6342;2020
outdoor;2020-07-01;77049;47391;2020
outdoor;2020-07-01;77050;2149;2020
outdoor;2020-07-01;77051;22379;2020
outdoor;2020-07-01;77053;11887;2020
outdoor;2020-07-01;77054;34960;2020
outdoor;2020-07-01;77055;8386;2020
outdoor;2020-07-01;77056;1365085;2020
outdoor;2020-07-01;77057;45202;2020
outdoor;2020-07-01;77058;1015;2020
outdoor;2020-07-01;77059;544945;2020
outdoor;2020-07-01;77060;263124;2020
outdoor;2020-07-01;77061;1302017;2020
outdoor;2020-07-01;77062;234294;2020
outdoor;2020-07-01;77063;34258;2020
outdoor;2020-07-01;77064;282703;2020
outdoor;2020-07-01;77065;2416;2020
outdoor;2020-07-01;77066;43548;2020
outdoor;2020-07-01;77067;6338;2020
outdoor;2020-07-01;77068;220167;2020
outdoor;2020-07-01;77069;170561;2020
outdoor;2020-07-01;77070;247891;2020
outdoor;2020-07-01;77071;16437;2020
outdoor;2020-07-01;77072;1186281;2020
outdoor;2020-07-01;77073;7342;2020
outdoor;2020-07-01;77074;1641566;2020
outdoor;2020-07-01;77075;34434;2020
outdoor;2020-07-01;77076;108908;2020
outdoor;2020-07-01;77077;88713;2020
outdoor;2020-07-01;77078;80663;2020
outdoor;2020-07-01;77079;1472015;2020
outdoor;2020-07-01;77080;55751;2020
outdoor;2020-07-01;77081;171188;2020
outdoor;2020-07-01;77082;9066347;2020
outdoor;2020-07-01;77083;22120;2020
outdoor;2020-07-01;77084;1868751;2020
outdoor;2020-07-01;77085;208;2020
outdoor;2020-07-01;77086;665;2020
outdoor;2020-07-01;77087;1289286;2020
outdoor;2020-07-01;77088;509185;2020
outdoor;2020-07-01;77089;105078;2020
outdoor;2020-07-01;77090;922408;2020
outdoor;2020-07-01;77091;7902;2020
outdoor;2020-07-01;77092;45464;2020
outdoor;2020-07-01;77093;2331944;2020
outdoor;2020-07-01;77094;1106308;2020
outdoor;2020-07-01;77095;1811343;2020
outdoor;2020-07-01;77096;8853;2020
outdoor;2020-07-01;77098;15881;2020
outdoor;2020-07-01;77099;4736;2020
outdoor;2020-08-01;77002;1810615;2020
outdoor;2020-08-01;77003;54092;2020
outdoor;2020-08-01;77004;2056780;2020
outdoor;2020-08-01;77005;1856222;2020
outdoor;2020-08-01;77006;6900732;2020
outdoor;2020-08-01;77007;344341651;2020
outdoor;2020-08-01;77008;45837866;2020
outdoor;2020-08-01;77009;41958932;2020
outdoor;2020-08-01;77010;0;2020
outdoor;2020-08-01;77011;135099;2020
outdoor;2020-08-01;77012;53831;2020
outdoor;2020-08-01;77013;8214292;2020
outdoor;2020-08-01;77014;0;2020
outdoor;2020-08-01;77015;35956;2020
outdoor;2020-08-01;77016;9096952;2020
outdoor;2020-08-01;77017;53942;2020
outdoor;2020-08-01;77018;10657741;2020
outdoor;2020-08-01;77019;3398342;2020
outdoor;2020-08-01;77020;58107;2020
outdoor;2020-08-01;77021;5150804;2020
outdoor;2020-08-01;77022;12189;2020
outdoor;2020-08-01;77023;356250;2020
outdoor;2020-08-01;77024;763384;2020
outdoor;2020-08-01;77025;8667645;2020
outdoor;2020-08-01;77026;14476;2020
outdoor;2020-08-01;77027;33629;2020
outdoor;2020-08-01;77028;275414;2020
outdoor;2020-08-01;77029;10342;2020
outdoor;2020-08-01;77030;1411601;2020
outdoor;2020-08-01;77031;414;2020
outdoor;2020-08-01;77032;5208;2020
outdoor;2020-08-01;77033;17389;2020
outdoor;2020-08-01;77034;632415;2020
outdoor;2020-08-01;77035;6056832;2020
outdoor;2020-08-01;77036;241495899;2020
outdoor;2020-08-01;77037;3376;2020
outdoor;2020-08-01;77038;387320;2020
outdoor;2020-08-01;77039;24500;2020
outdoor;2020-08-01;77040;112694;2020
outdoor;2020-08-01;77041;75492;2020
outdoor;2020-08-01;77042;16322257;2020
outdoor;2020-08-01;77043;361485;2020
outdoor;2020-08-01;77044;485012;2020
outdoor;2020-08-01;77045;129619;2020
outdoor;2020-08-01;77046;0;2020
outdoor;2020-08-01;77047;2374;2020
outdoor;2020-08-01;77048;9316;2020
outdoor;2020-08-01;77049;58979;2020
outdoor;2020-08-01;77050;4209;2020
outdoor;2020-08-01;77051;26381;2020
outdoor;2020-08-01;77053;26448;2020
outdoor;2020-08-01;77054;37692;2020
outdoor;2020-08-01;77055;16878;2020
outdoor;2020-08-01;77056;2364695;2020
outdoor;2020-08-01;77057;51959;2020
outdoor;2020-08-01;77058;4256;2020
outdoor;2020-08-01;77059;510765;2020
outdoor;2020-08-01;77060;333975;2020
outdoor;2020-08-01;77061;1630343;2020
outdoor;2020-08-01;77062;226040;2020
outdoor;2020-08-01;77063;36384;2020
outdoor;2020-08-01;77064;152263;2020
outdoor;2020-08-01;77065;2604;2020
outdoor;2020-08-01;77066;46182;2020
outdoor;2020-08-01;77067;8994;2020
outdoor;2020-08-01;77068;217041;2020
outdoor;2020-08-01;77069;240060;2020
outdoor;2020-08-01;77070;311280;2020
outdoor;2020-08-01;77071;17037;2020
outdoor;2020-08-01;77072;10037642;2020
outdoor;2020-08-01;77073;8094;2020
outdoor;2020-08-01;77074;7779504;2020
outdoor;2020-08-01;77075;45273;2020
outdoor;2020-08-01;77076;140367;2020
outdoor;2020-08-01;77077;106064;2020
outdoor;2020-08-01;77078;74825;2020
outdoor;2020-08-01;77079;1701171;2020
outdoor;2020-08-01;77080;58530;2020
outdoor;2020-08-01;77081;1085553;2020
outdoor;2020-08-01;77082;17945983;2020
outdoor;2020-08-01;77083;20428;2020
outdoor;2020-08-01;77084;1874079;2020
outdoor;2020-08-01;77085;380;2020
outdoor;2020-08-01;77086;910;2020
outdoor;2020-08-01;77087;1403031;2020
outdoor;2020-08-01;77088;606909;2020
outdoor;2020-08-01;77089;147523;2020
outdoor;2020-08-01;77090;2091033;2020
outdoor;2020-08-01;77091;12846;2020
outdoor;2020-08-01;77092;62304;2020
outdoor;2020-08-01;77093;13341990;2020
outdoor;2020-08-01;77094;1298719;2020
outdoor;2020-08-01;77095;1912080;2020
outdoor;2020-08-01;77096;12045;2020
outdoor;2020-08-01;77098;8934;2020
outdoor;2020-08-01;77099;3488;2020
outdoor;2020-09-01;77002;9156280;2020
outdoor;2020-09-01;77003;70069;2020
outdoor;2020-09-01;77004;2557669;2020
outdoor;2020-09-01;77005;673341;2020
outdoor;2020-09-01;77006;8657658;2020
outdoor;2020-09-01;77007;19080832;2020
outdoor;2020-09-01;77008;10262410;2020
outdoor;2020-09-01;77009;102207620;2020
outdoor;2020-09-01;77010;0;2020
outdoor;2020-09-01;77011;109740;2020
outdoor;2020-09-01;77012;47160;2020
outdoor;2020-09-01;77013;1995959;2020
outdoor;2020-09-01;77014;0;2020
outdoor;2020-09-01;77015;24749;2020
outdoor;2020-09-01;77016;12650158;2020
outdoor;2020-09-01;77017;46650;2020
outdoor;2020-09-01;77018;32464447;2020
outdoor;2020-09-01;77019;8069596;2020
outdoor;2020-09-01;77020;45011;2020
outdoor;2020-09-01;77021;800278;2020
outdoor;2020-09-01;77022;10767;2020
outdoor;2020-09-01;77023;330610;2020
outdoor;2020-09-01;77024;704526;2020
outdoor;2020-09-01;77025;7318618;2020
outdoor;2020-09-01;77026;18842;2020
outdoor;2020-09-01;77027;37330;2020
outdoor;2020-09-01;77028;140331;2020
outdoor;2020-09-01;77029;13284;2020
outdoor;2020-09-01;77030;2224544;2020
outdoor;2020-09-01;77031;1140;2020
outdoor;2020-09-01;77032;4257;2020
outdoor;2020-09-01;77033;23500;2020
outdoor;2020-09-01;77034;829390;2020
outdoor;2020-09-01;77035;851569;2020
outdoor;2020-09-01;77036;25071851;2020
outdoor;2020-09-01;77037;8221;2020
outdoor;2020-09-01;77038;2310102;2020
outdoor;2020-09-01;77039;50741;2020
outdoor;2020-09-01;77040;263010;2020
outdoor;2020-09-01;77041;25443;2020
outdoor;2020-09-01;77042;4056221;2020
outdoor;2020-09-01;77043;481688;2020
outdoor;2020-09-01;77044;383517;2020
outdoor;2020-09-01;77045;155435;2020
outdoor;2020-09-01;77046;0;2020
outdoor;2020-09-01;77047;1821;2020
outdoor;2020-09-01;77048;13833;2020
outdoor;2020-09-01;77049;63841;2020
outdoor;2020-09-01;77050;4241;2020
outdoor;2020-09-01;77051;25360;2020
outdoor;2020-09-01;77053;32091;2020
outdoor;2020-09-01;77054;44200;2020
outdoor;2020-09-01;77055;23024;2020
outdoor;2020-09-01;77056;2236566;2020
outdoor;2020-09-01;77057;47777;2020
outdoor;2020-09-01;77058;3380;2020
outdoor;2020-09-01;77059;411327;2020
outdoor;2020-09-01;77060;268838;2020
outdoor;2020-09-01;77061;1282677;2020
outdoor;2020-09-01;77062;159512;2020
outdoor;2020-09-01;77063;46182;2020
outdoor;2020-09-01;77064;406981;2020
outdoor;2020-09-01;77065;4600;2020
outdoor;2020-09-01;77066;54900;2020
outdoor;2020-09-01;77067;11868;2020
outdoor;2020-09-01;77068;241183;2020
outdoor;2020-09-01;77069;252909;2020
outdoor;2020-09-01;77070;357354;2020
outdoor;2020-09-01;77071;17836;2020
outdoor;2020-09-01;77072;13268916;2020
outdoor;2020-09-01;77073;10915;2020
outdoor;2020-09-01;77074;1141202;2020
outdoor;2020-09-01;77075;48849;2020
outdoor;2020-09-01;77076;119737;2020
outdoor;2020-09-01;77077;140849;2020
outdoor;2020-09-01;77078;65722;2020
outdoor;2020-09-01;77079;1885461;2020
outdoor;2020-09-01;77080;65225;2020
outdoor;2020-09-01;77081;424215;2020
outdoor;2020-09-01;77082;10705244;2020
outdoor;2020-09-01;77083;25520;2020
outdoor;2020-09-01;77084;3839105;2020
outdoor;2020-09-01;77085;488;2020
outdoor;2020-09-01;77086;2484;2020
outdoor;2020-09-01;77087;11085285;2020
outdoor;2020-09-01;77088;565011;2020
outdoor;2020-09-01;77089;141765;2020
outdoor;2020-09-01;77090;974374;2020
outdoor;2020-09-01;77091;20193;2020
outdoor;2020-09-01;77092;101077;2020
outdoor;2020-09-01;77093;471730;2020
outdoor;2020-09-01;77094;1450586;2020
outdoor;2020-09-01;77095;1837178;2020
outdoor;2020-09-01;77096;13389;2020
outdoor;2020-09-01;77098;11610;2020
outdoor;2020-09-01;77099;4066;2020
outdoor;2020-10-01;77002;25000216;2020
outdoor;2020-10-01;77003;108860;2020
outdoor;2020-10-01;77004;8198446;2020
outdoor;2020-10-01;77005;758164;2020
outdoor;2020-10-01;77006;1886413;2020
outdoor;2020-10-01;77007;21546329;2020
outdoor;2020-10-01;77008;61065020;2020
outdoor;2020-10-01;77009;39080697;2020
outdoor;2020-10-01;77010;0;2020
outdoor;2020-10-01;77011;126627;2020
outdoor;2020-10-01;77012;54771;2020
outdoor;2020-10-01;77013;794541;2020
outdoor;2020-10-01;77014;0;2020
outdoor;2020-10-01;77015;21553;2020
outdoor;2020-10-01;77016;537218;2020
outdoor;2020-10-01;77017;57612;2020
outdoor;2020-10-01;77018;31729114;2020
outdoor;2020-10-01;77019;71377469;2020
outdoor;2020-10-01;77020;60913;2020
outdoor;2020-10-01;77021;140391;2020
outdoor;2020-10-01;77022;14499;2020
outdoor;2020-10-01;77023;337689;2020
outdoor;2020-10-01;77024;758406;2020
outdoor;2020-10-01;77025;7124219;2020
outdoor;2020-10-01;77026;18911;2020
outdoor;2020-10-01;77027;39513;2020
outdoor;2020-10-01;77028;428075;2020
outdoor;2020-10-01;77029;14088;2020
outdoor;2020-10-01;77030;3661649;2020
outdoor;2020-10-01;77031;389;2020
outdoor;2020-10-01;77032;13776;2020
outdoor;2020-10-01;77033;25373;2020
outdoor;2020-10-01;77034;1151128;2020
outdoor;2020-10-01;77035;3188352;2020
outdoor;2020-10-01;77036;50765910;2020
outdoor;2020-10-01;77037;9573;2020
outdoor;2020-10-01;77038;561998;2020
outdoor;2020-10-01;77039;252165;2020
outdoor;2020-10-01;77040;319240;2020
outdoor;2020-10-01;77041;28748;2020
outdoor;2020-10-01;77042;48153895;2020
outdoor;2020-10-01;77043;1225018;2020
outdoor;2020-10-01;77044;391516;2020
outdoor;2020-10-01;77045;299483;2020
outdoor;2020-10-01;77046;0;2020
outdoor;2020-10-01;77047;2492;2020
outdoor;2020-10-01;77048;12298;2020
outdoor;2020-10-01;77049;109521;2020
outdoor;2020-10-01;77050;10889;2020
outdoor;2020-10-01;77051;25484;2020
outdoor;2020-10-01;77053;25139;2020
outdoor;2020-10-01;77054;46164;2020
outdoor;2020-10-01;77055;19944;2020
outdoor;2020-10-01;77056;3274077;2020
outdoor;2020-10-01;77057;67626;2020
outdoor;2020-10-01;77058;1236;2020
outdoor;2020-10-01;77059;428993;2020
outdoor;2020-10-01;77060;268844;2020
outdoor;2020-10-01;77061;1302946;2020
outdoor;2020-10-01;77062;194038;2020
outdoor;2020-10-01;77063;44611;2020
outdoor;2020-10-01;77064;1154124;2020
outdoor;2020-10-01;77065;5481;2020
outdoor;2020-10-01;77066;70927;2020
outdoor;2020-10-01;77067;11469;2020
outdoor;2020-10-01;77068;231261;2020
outdoor;2020-10-01;77069;281003;2020
outdoor;2020-10-01;77070;366012;2020
outdoor;2020-10-01;77071;11310;2020
outdoor;2020-10-01;77072;3800798;2020
outdoor;2020-10-01;77073;17860;2020
outdoor;2020-10-01;77074;5583338;2020
outdoor;2020-10-01;77075;64670;2020
outdoor;2020-10-01;77076;195686;2020
outdoor;2020-10-01;77077;167729;2020
outdoor;2020-10-01;77078;75573;2020
outdoor;2020-10-01;77079;2129625;2020
outdoor;2020-10-01;77080;67010;2020
outdoor;2020-10-01;77081;2625006;2020
outdoor;2020-10-01;77082;52601087;2020
outdoor;2020-10-01;77083;35113;2020
outdoor;2020-10-01;77084;6732750;2020
outdoor;2020-10-01;77085;296;2020
outdoor;2020-10-01;77086;2460;2020
outdoor;2020-10-01;77087;642310;2020
outdoor;2020-10-01;77088;588419;2020
outdoor;2020-10-01;77089;149895;2020
outdoor;2020-10-01;77090;1296284;2020
outdoor;2020-10-01;77091;12554;2020
outdoor;2020-10-01;77092;81125;2020
outdoor;2020-10-01;77093;17224690;2020
outdoor;2020-10-01;77094;1543591;2020
outdoor;2020-10-01;77095;1868548;2020
outdoor;2020-10-01;77096;23897;2020
outdoor;2020-10-01;77098;16283;2020
outdoor;2020-10-01;77099;2288;2020
outdoor;2020-11-01;77002;147554194;2020
outdoor;2020-11-01;77003;65963;2020
outdoor;2020-11-01;77004;7430966;2020
outdoor;2020-11-01;77005;6175012;2020
outdoor;2020-11-01;77006;2656877;2020
outdoor;2020-11-01;77007;15488567;2020
outdoor;2020-11-01;77008;33705830;2020
outdoor;2020-11-01;77009;28140388;2020
outdoor;2020-11-01;77010;0;2020
outdoor;2020-11-01;77011;101051;2020
outdoor;2020-11-01;77012;42731;2020
outdoor;2020-11-01;77013;945004;2020
outdoor;2020-11-01;77014;0;2020
outdoor;2020-11-01;77015;21989;2020
outdoor;2020-11-01;77016;1735076;2020
outdoor;2020-11-01;77017;39710;2020
outdoor;2020-11-01;77018;9062249;2020
outdoor;2020-11-01;77019;19493654;2020
outdoor;2020-11-01;77020;49770;2020
outdoor;2020-11-01;77021;129233;2020
outdoor;2020-11-01;77022;11192;2020
outdoor;2020-11-01;77023;222612;2020
outdoor;2020-11-01;77024;591548;2020
outdoor;2020-11-01;77025;66460340;2020
outdoor;2020-11-01;77026;10840;2020
outdoor;2020-11-01;77027;29721;2020
outdoor;2020-11-01;77028;170763;2020
outdoor;2020-11-01;77029;9458;2020
outdoor;2020-11-01;77030;2587201;2020
outdoor;2020-11-01;77031;189;2020
outdoor;2020-11-01;77032;8170;2020
outdoor;2020-11-01;77033;21420;2020
outdoor;2020-11-01;77034;562000;2020
outdoor;2020-11-01;77035;1278014;2020
outdoor;2020-11-01;77036;103517817;2020
outdoor;2020-11-01;77037;9001;2020
outdoor;2020-11-01;77038;347635;2020
outdoor;2020-11-01;77039;101490;2020
outdoor;2020-11-01;77040;122638;2020
outdoor;2020-11-01;77041;24873;2020
outdoor;2020-11-01;77042;7682786;2020
outdoor;2020-11-01;77043;284972;2020
outdoor;2020-11-01;77044;254712;2020
outdoor;2020-11-01;77045;149652;2020
outdoor;2020-11-01;77046;0;2020
outdoor;2020-11-01;77047;1995;2020
outdoor;2020-11-01;77048;8256;2020
outdoor;2020-11-01;77049;112869;2020
outdoor;2020-11-01;77050;6958;2020
outdoor;2020-11-01;77051;15800;2020
outdoor;2020-11-01;77053;20882;2020
outdoor;2020-11-01;77054;32998;2020
outdoor;2020-11-01;77055;14209;2020
outdoor;2020-11-01;77056;3248931;2020
outdoor;2020-11-01;77057;37651;2020
outdoor;2020-11-01;77058;660;2020
outdoor;2020-11-01;77059;492582;2020
outdoor;2020-11-01;77060;236000;2020
outdoor;2020-11-01;77061;1146258;2020
outdoor;2020-11-01;77062;136646;2020
outdoor;2020-11-01;77063;30309;2020
outdoor;2020-11-01;77064;877048;2020
outdoor;2020-11-01;77065;2823;2020
outdoor;2020-11-01;77066;57507;2020
outdoor;2020-11-01;77067;12765;2020
outdoor;2020-11-01;77068;181566;2020
outdoor;2020-11-01;77069;196112;2020
outdoor;2020-11-01;77070;281864;2020
outdoor;2020-11-01;77071;12370;2020
outdoor;2020-11-01;77072;1167949;2020
outdoor;2020-11-01;77073;12657;2020
outdoor;2020-11-01;77074;376059;2020
outdoor;2020-11-01;77075;47518;2020
outdoor;2020-11-01;77076;132803;2020
outdoor;2020-11-01;77077;130758;2020
outdoor;2020-11-01;77078;51325;2020
outdoor;2020-11-01;77079;1647167;2020
outdoor;2020-11-01;77080;51810;2020
outdoor;2020-11-01;77081;12467835;2020
outdoor;2020-11-01;77082;3497893;2020
outdoor;2020-11-01;77083;20031;2020
outdoor;2020-11-01;77084;4204043;2020
outdoor;2020-11-01;77085;105;2020
outdoor;2020-11-01;77086;1190;2020
outdoor;2020-11-01;77087;540515;2020
outdoor;2020-11-01;77088;433857;2020
outdoor;2020-11-01;77089;159163;2020
outdoor;2020-11-01;77090;1858435;2020
outdoor;2020-11-01;77091;12005;2020
outdoor;2020-11-01;77092;75924;2020
outdoor;2020-11-01;77093;129980654;2020
outdoor;2020-11-01;77094;1318364;2020
outdoor;2020-11-01;77095;1746969;2020
outdoor;2020-11-01;77096;15679;2020
outdoor;2020-11-01;77098;10837;2020
outdoor;2020-11-01;77099;1482;2020
outdoor;2020-12-01;77002;42614792;2020
outdoor;2020-12-01;77003;54233;2020
outdoor;2020-12-01;77004;1101712;2020
outdoor;2020-12-01;77005;789918;2020
outdoor;2020-12-01;77006;1140822;2020
outdoor;2020-12-01;77007;5918750;2020
outdoor;2020-12-01;77008;32887476;2020
outdoor;2020-12-01;77009;24365447;2020
outdoor;2020-12-01;77010;0;2020
outdoor;2020-12-01;77011;120313;2020
outdoor;2020-12-01;77012;28432;2020
outdoor;2020-12-01;77013;662977;2020
outdoor;2020-12-01;77014;0;2020
outdoor;2020-12-01;77015;20587;2020
outdoor;2020-12-01;77016;326454;2020
outdoor;2020-12-01;77017;30440;2020
outdoor;2020-12-01;77018;54265568;2020
outdoor;2020-12-01;77019;18615196;2020
outdoor;2020-12-01;77020;37563;2020
outdoor;2020-12-01;77021;94186;2020
outdoor;2020-12-01;77022;10055;2020
outdoor;2020-12-01;77023;233430;2020
outdoor;2020-12-01;77024;576281;2020
outdoor;2020-12-01;77025;6234860;2020
outdoor;2020-12-01;77026;9906;2020
outdoor;2020-12-01;77027;44040;2020
outdoor;2020-12-01;77028;137840;2020
outdoor;2020-12-01;77029;10961;2020
outdoor;2020-12-01;77030;2744855;2020
outdoor;2020-12-01;77031;1040;2020
outdoor;2020-12-01;77032;6534;2020
outdoor;2020-12-01;77033;23595;2020
outdoor;2020-12-01;77034;458369;2020
outdoor;2020-12-01;77035;1166426;2020
outdoor;2020-12-01;77036;186973841;2020
outdoor;2020-12-01;77037;6026;2020
outdoor;2020-12-01;77038;104291;2020
outdoor;2020-12-01;77039;57125;2020
outdoor;2020-12-01;77040;81345;2020
outdoor;2020-12-01;77041;21717;2020
outdoor;2020-12-01;77042;29035607;2020
outdoor;2020-12-01;77043;424062;2020
outdoor;2020-12-01;77044;165518;2020
outdoor;2020-12-01;77045;126618;2020
outdoor;2020-12-01;77046;0;2020
outdoor;2020-12-01;77047;1000;2020
outdoor;2020-12-01;77048;6848;2020
outdoor;2020-12-01;77049;76672;2020
outdoor;2020-12-01;77050;6083;2020
outdoor;2020-12-01;77051;14858;2020
outdoor;2020-12-01;77053;17758;2020
outdoor;2020-12-01;77054;32961;2020
outdoor;2020-12-01;77055;12639;2020
outdoor;2020-12-01;77056;7564202;2020
outdoor;2020-12-01;77057;43203;2020
outdoor;2020-12-01;77058;840;2020
outdoor;2020-12-01;77059;606271;2020
outdoor;2020-12-01;77060;271692;2020
outdoor;2020-12-01;77061;931279;2020
outdoor;2020-12-01;77062;155407;2020
outdoor;2020-12-01;77063;37670;2020
outdoor;2020-12-01;77064;298362;2020
outdoor;2020-12-01;77065;3231;2020
outdoor;2020-12-01;77066;34055;2020
outdoor;2020-12-01;77067;12656;2020
outdoor;2020-12-01;77068;190839;2020
outdoor;2020-12-01;77069;371876;2020
outdoor;2020-12-01;77070;263279;2020
outdoor;2020-12-01;77071;6973;2020
outdoor;2020-12-01;77072;23060109;2020
outdoor;2020-12-01;77073;9060;2020
outdoor;2020-12-01;77074;208210;2020
outdoor;2020-12-01;77075;42656;2020
outdoor;2020-12-01;77076;100438;2020
outdoor;2020-12-01;77077;146917;2020
outdoor;2020-12-01;77078;64636;2020
outdoor;2020-12-01;77079;2010737;2020
outdoor;2020-12-01;77080;49128;2020
outdoor;2020-12-01;77081;2441752;2020
outdoor;2020-12-01;77082;2576551;2020
outdoor;2020-12-01;77083;21184;2020
outdoor;2020-12-01;77084;5592316;2020
outdoor;2020-12-01;77085;126;2020
outdoor;2020-12-01;77086;904;2020
outdoor;2020-12-01;77087;464265;2020
outdoor;2020-12-01;77088;496996;2020
outdoor;2020-12-01;77089;176101;2020
outdoor;2020-12-01;77090;23212598;2020
outdoor;2020-12-01;77091;14428;2020
outdoor;2020-12-01;77092;77845;2020
outdoor;2020-12-01;77093;919800;2020
outdoor;2020-12-01;77094;1330569;2020
outdoor;2020-12-01;77095;2103392;2020
outdoor;2020-12-01;77096;16060;2020
outdoor;2020-12-01;77098;9880;2020
outdoor;2020-12-01;77099;1000;2020
outdoor;2021-01-01;77002;2093952;2021
outdoor;2021-01-01;77003;33362;2021
outdoor;2021-01-01;77004;78081162;2021
outdoor;2021-01-01;77005;364160;2021
outdoor;2021-01-01;77006;3327956;2021
outdoor;2021-01-01;77007;3489410;2021
outdoor;2021-01-01;77008;73609753;2021
outdoor;2021-01-01;77009;111630541;2021
outdoor;2021-01-01;77010;0;2021
outdoor;2021-01-01;77011;97485;2021
outdoor;2021-01-01;77012;31661;2021
outdoor;2021-01-01;77013;683787;2021
outdoor;2021-01-01;77014;0;2021
outdoor;2021-01-01;77015;18597;2021
outdoor;2021-01-01;77016;61571;2021
outdoor;2021-01-01;77017;33084;2021
outdoor;2021-01-01;77018;110836364;2021
outdoor;2021-01-01;77019;4337506;2021
outdoor;2021-01-01;77020;47556;2021
outdoor;2021-01-01;77021;167851;2021
outdoor;2021-01-01;77022;11793;2021
outdoor;2021-01-01;77023;249061;2021
outdoor;2021-01-01;77024;700236;2021
outdoor;2021-01-01;77025;6395602;2021
outdoor;2021-01-01;77026;10839;2021
outdoor;2021-01-01;77027;34460;2021
outdoor;2021-01-01;77028;104514;2021
outdoor;2021-01-01;77029;8253;2021
outdoor;2021-01-01;77030;2209490;2021
outdoor;2021-01-01;77031;660;2021
outdoor;2021-01-01;77032;3613;2021
outdoor;2021-01-01;77033;19563;2021
outdoor;2021-01-01;77034;437560;2021
outdoor;2021-01-01;77035;52506340;2021
outdoor;2021-01-01;77036;106987982;2021
outdoor;2021-01-01;77037;5038;2021
outdoor;2021-01-01;77038;85649;2021
outdoor;2021-01-01;77039;127389;2021
outdoor;2021-01-01;77040;91380;2021
outdoor;2021-01-01;77041;32658;2021
outdoor;2021-01-01;77042;7492136;2021
outdoor;2021-01-01;77043;583565;2021
outdoor;2021-01-01;77044;239089;2021
outdoor;2021-01-01;77045;117915;2021
outdoor;2021-01-01;77046;0;2021
outdoor;2021-01-01;77047;2383;2021
outdoor;2021-01-01;77048;9694;2021
outdoor;2021-01-01;77049;86559;2021
outdoor;2021-01-01;77050;5947;2021
outdoor;2021-01-01;77051;15960;2021
outdoor;2021-01-01;77053;13964;2021
outdoor;2021-01-01;77054;55957;2021
outdoor;2021-01-01;77055;17638;2021
outdoor;2021-01-01;77056;2628806;2021
outdoor;2021-01-01;77057;53528;2021
outdoor;2021-01-01;77058;2227;2021
outdoor;2021-01-01;77059;473414;2021
outdoor;2021-01-01;77060;239818;2021
outdoor;2021-01-01;77061;928203;2021
outdoor;2021-01-01;77062;126314;2021
outdoor;2021-01-01;77063;39522;2021
outdoor;2021-01-01;77064;695833;2021
outdoor;2021-01-01;77065;2924;2021
outdoor;2021-01-01;77066;41076;2021
outdoor;2021-01-01;77067;15463;2021
outdoor;2021-01-01;77068;176178;2021
outdoor;2021-01-01;77069;174762;2021
outdoor;2021-01-01;77070;327745;2021
outdoor;2021-01-01;77071;10053;2021
outdoor;2021-01-01;77072;13092628;2021
outdoor;2021-01-01;77073;9826;2021
outdoor;2021-01-01;77074;231859;2021
outdoor;2021-01-01;77075;55092;2021
